"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.968386276E1,8.552113548E-3,5.864306539E-2,8.368854225E-2
2.968600907E1,8.552113548E-3,5.864306539E-2,8.368854225E-2
2.968813911E1,1.221730467E-2,5.742133409E-2,8.246681094E-2
2.969028904E1,1.588249579E-2,5.742133409E-2,8.246681094E-2
2.969243898E1,1.832595654E-2,5.619960278E-2,8.124507964E-2
2.969458891E1,2.076941915E-2,5.375614017E-2,7.864890248E-2
2.969673884E1,2.809980139E-2,5.757404864E-2,7.635815442E-2
2.969888877E1,3.420845419E-2,5.757404864E-2,7.376197726E-2
2.970103871E1,4.153883830E-2,5.513058975E-2,7.131851465E-2
2.970318864E1,4.642575979E-2,5.268712714E-2,6.887505949E-2
2.970535059E1,5.131268129E-2,5.039638281E-2,6.261368841E-2
2.970750307E1,5.986479297E-2,4.795292020E-2,6.017022580E-2
2.970966260E1,6.475171447E-2,4.428773001E-2,5.650503561E-2
2.971181378E1,7.086037099E-2,4.321871698E-2,5.268712714E-2
2.971394702E1,7.696902007E-2,4.199698567E-2,4.902193695E-2
2.971610437E1,7.941248268E-2,4.321871698E-2,4.413501546E-2
2.971826678E1,8.048149943E-2,4.459316283E-2,4.046982154E-2
2.972042192E1,8.048149943E-2,4.459316283E-2,3.680463135E-2
2.972257171E1,8.170322329E-2,4.581489414E-2,3.313944116E-2
2.972471810E1,8.170322329E-2,4.841107130E-2,2.962696366E-2
2.972686855E1,8.170322329E-2,5.207626149E-2,2.474004216E-2
2.972901913E1,8.170322329E-2,5.574145541E-2,2.229658142E-2
2.973116797E1,7.681630552E-2,5.818491429E-2,1.985312067E-2
2.973330779E1,7.437284291E-2,6.062837690E-2,1.756237634E-2
2.973546294E1,7.192938030E-2,6.444628537E-2,1.389718428E-2
2.973761192E1,6.704246253E-2,6.688974798E-2,1.511891466E-2
2.973976089E1,6.337726861E-2,6.811147183E-2,1.404990070E-2
2.974190987E1,6.215553731E-2,6.795875728E-2,1.527163107E-2
2.974406108E1,5.482515693E-2,6.795875728E-2,1.404990070E-2
2.974622495E1,5.115996301E-2,6.673702598E-2,1.649336144E-2
2.974837918E1,4.993823543E-2,6.307183951E-2,2.000583708E-2
2.975053058E1,4.505131021E-2,5.803219974E-2,2.489275858E-2
2.975268343E1,4.016438872E-2,5.192354694E-2,2.855795063E-2
2.975482204E1,3.405573592E-2,4.566217586E-2,3.466660157E-2
2.975696520E1,2.916881628E-2,3.833179548E-2,4.184427112E-2
2.975912338E1,2.565634064E-2,3.084869497E-2,4.795292020E-2
2.976127628E1,2.199114859E-2,2.336559631E-2,5.390885845E-2
2.976343008E1,1.588249579E-2,1.725694351E-2,6.246097013E-2
2.976557957E1,1.099557430E-2,7.330383174E-3,6.963863969E-2
2.976772897E1,5.039638374E-3,1.069014193E-3,7.574728876E-2
2.976987797E1,1.374446787E-3,-3.817907767E-3,8.185594529E-2
2.977202827E1,-5.955935922E-3,-1.130100712E-2,8.781187981E-2
2.977417974E1,-1.206458826E-2,-2.122756653E-2,9.392052889E-2
2.977632696E1,-1.557706390E-2,-2.733621933E-2,9.865473956E-2
2.977846909E1,-2.290744707E-2,-3.604105115E-2,1.010981947E-1
2.978062688E1,-2.779436857E-2,-4.337143153E-2,1.058324054E-1
2.978278219E1,-3.390302137E-2,-5.207626149E-2,1.082758680E-1
2.978493526E1,-4.123340547E-2,-5.696318299E-2,1.094975919E-1
2.978708298E1,-4.734205827E-2,-6.566801667E-2,1.117883399E-1
2.978923231E1,-5.345070735E-2,-6.933320314E-2,1.130100712E-1
2.979138385E1,-5.833763257E-2,-7.299839705E-2,1.142318025E-1
2.979353464E1,-6.444628537E-2,-7.299839705E-2,1.142318025E-1
2.979568375E1,-7.177666575E-2,-7.299839705E-2,1.117883399E-1
2.979783419E1,-8.032877743E-2,-7.055493444E-2,1.119410545E-1
2.979998570E1,-8.399397135E-2,-6.688974798E-2,1.119410545E-1
2.980213313E1,-9.010262042E-2,-6.078109145E-2,1.096503139E-1
2.980426934E1,-9.376781434E-2,-5.467243865E-2,1.072068512E-1
2.980642227E1,-9.865473956E-2,-4.734205827E-2,1.061378345E-1
2.980858377E1,-1.035416573E-1,-3.878994286E-2,1.026253626E-1
2.981073734E1,-1.073595658E-1,-2.886338346E-2,9.896016866E-2
2.981289510E1,-1.085812971E-1,-1.786780916E-2,9.422596544E-2
2.981505609E1,-1.122464910E-1,-7.941247895E-3,8.949175477E-2
2.981720798E1,-1.134682223E-1,3.054326167E-3,8.475755155E-2
2.981935695E1,-1.123992056E-1,1.664607786E-2,8.002334833E-2
2.982149946E1,-1.099557430E-1,2.779436857E-2,7.406741381E-2
2.982363564E1,-1.111774743E-1,4.001167417E-2,6.933320314E-2
2.982578914E1,-1.101084575E-1,5.238169432E-2,6.337726861E-2
2.982795476E1,-1.076650023E-1,6.337726861E-2,5.726861581E-2
2.983010874E1,-1.076650023E-1,7.452555746E-2,5.131268129E-2
2.983225904E1,-1.052215397E-1,8.185594529E-2,4.657847434E-2
2.983440654E1,-1.017090604E-1,9.178250283E-2,4.169155285E-2
2.983655757E1,-9.804387391E-2,1.004873365E-1,3.695734590E-2
2.983870723E1,-9.560041130E-2,1.065959856E-1,3.207042441E-2
2.984085661E1,-8.949175477E-2,1.116356254E-1,2.855795063E-2
2.984300086E1,-8.460483700E-2,1.177442744E-1,2.489275858E-2
2.984513836E1,-8.109235764E-2,1.203404516E-1,1.878410578E-2
2.984728804E1,-7.376197726E-2,1.240056455E-1,1.511891466E-2
2.984943101E1,-7.009678334E-2,1.276708394E-1,1.267545391E-2
2.985161120E1,-6.276640296E-2,1.278235465E-1,1.023199316E-2
2.985374858E1,-5.910121277E-2,1.290452778E-1,5.345070735E-3
2.985591884E1,-4.932736978E-2,1.302670091E-1,5.345070735E-3
2.985805694E1,-4.321871698E-2,1.266018152E-1,1.679879380E-3
2.986020028E1,-3.711006418E-2,1.230893433E-1,3.054326226E-4
2.986236272E1,-3.100141138E-2,1.145372316E-1,-1.069014193E-3
2.986451287E1,-2.367102914E-2,1.059851199E-1,-1.069014193E-3
2.986666705E1,-1.252273750E-2,9.743300825E-2,-1.221730490E-3
2.986881118E1,-6.414085161E-3,8.888089657E-2,-1.374446787E-3
2.987095007E1,2.138028387E-3,8.017606288E-2,9.162978968E-4
2.987311546E1,9.468411095E-3,7.040221989E-2,7.635815418E-4
2.987526472E1,1.557706390E-2,6.185010448E-2,3.054326167E-3
2.987742022E1,2.183843218E-2,5.207626149E-2,4.123340361E-3
2.987956530E1,2.916881628E-2,4.108068720E-2,5.192354787E-3
2.988171619E1,3.527746722E-2,3.008511290E-2,5.039638374E-3
2.988386650E1,4.260785133E-2,2.031126991E-2,6.108652335E-3
2.988601897E1,4.749477282E-2,1.053742506E-2,6.108652335E-3
2.988816889E1,5.131268129E-2,-1.832595794E-3,5.955935922E-3
2.989031768E1,5.619960278E-2,-1.404990070E-2,5.803219974E-3
2.989247125E1,6.230825558E-2,-2.748893574E-2,5.497787148E-3
2.989462588E1,6.841690838E-2,-3.359758854E-2,5.497787148E-3
2.989674929E1,7.452555746E-2,-4.337143153E-2,4.123340361E-3
2.989890720E1,7.696902007E-2,-5.070181563E-2,3.970623948E-3
2.990105764E1,8.063421398E-2,-5.681046844E-2,3.970623948E-3
2.990322879E1,8.445212245E-2,-6.414084882E-2,3.817907767E-3
2.990537556E1,8.552113175E-2,-6.536258012E-2,1.374446787E-3
2.990752488E1,8.796459436E-2,-6.658431143E-2,1.527163113E-4
2.990967288E1,9.056077152E-2,-6.780604273E-2,1.374446787E-3
2.991182751E1,9.407325089E-2,-6.658431143E-2,1.527163113E-4
2.991397376E1,9.544769675E-2,-6.536258012E-2,1.374446787E-3
2.991612418E1,9.407325089E-2,-6.291911751E-2,1.527163113E-4
2.991827345E1,9.529497474E-2,-6.169738993E-2,1.527163113E-4
2.992042833E1,9.896016866E-2,-6.169738993E-2,1.374446787E-3
2.992258400E1,1.001819000E-1,-5.910121277E-2,1.374446787E-3
2.992472565E1,1.026253626E-1,-5.803219974E-2,3.817907767E-3
2.992687596E1,1.062905490E-1,-5.558873713E-2,5.039638374E-3
2.992902559E1,1.062905490E-1,-5.436700583E-2,6.261368748E-3
2.993117740E1,1.062905490E-1,-5.192354694E-2,8.857546374E-3
2.993332832E1,1.087340117E-1,-5.070181563E-2,1.130100712E-2
2.993547821E1,1.113301888E-1,-5.192354694E-2,1.603521220E-2
2.993763021E1,1.088867337E-1,-4.948008433E-2,1.985312067E-2
2.993977252E1,1.088867337E-1,-4.581489414E-2,2.229658142E-2
2.994189262E1,1.064432710E-1,-4.718934000E-2,2.718350291E-2
2.994404978E1,1.064432710E-1,-4.718934000E-2,3.207042441E-2
2.994622480E1,1.039998084E-1,-4.718934000E-2,3.695734590E-2
2.994835512E1,1.027780771E-1,-4.856378585E-2,4.184427112E-2
2.995050639E1,9.911288321E-2,-4.856378585E-2,4.550946131E-2
2.995265403E1,9.544769675E-2,-4.993823543E-2,5.283984542E-2
2.995482325E1,9.300423414E-2,-4.993823543E-2,5.772676691E-2
2.995697359E1,8.811730891E-2,-4.871650413E-2,6.139195710E-2
2.995912227E1,8.582656831E-2,-5.131268129E-2,6.750060618E-2
2.996127023E1,8.093964309E-2,-5.375614017E-2,7.360926270E-2
2.996342224E1,7.727445662E-2,-5.635231733E-2,7.727445662E-2
2.996557123E1,7.116580009E-2,-6.123924255E-2,8.216137439E-2
2.996772249E1,6.872233748E-2,-6.627888232E-2,8.445212245E-2
2.996987589E1,6.383541971E-2,-6.872233748E-2,8.811730891E-2
2.997202479E1,6.017022580E-2,-7.238753140E-2,9.056077152E-2
2.997417760E1,5.894849449E-2,-7.971791178E-2,9.162978828E-2
2.997633731E1,5.421429127E-2,-8.475755155E-2,9.285151958E-2
2.997847384E1,5.543602258E-2,-8.964447677E-2,9.285151958E-2
2.998062552E1,5.054909736E-2,-9.575312585E-2,9.269879758E-2
2.998277118E1,5.054909736E-2,-1.006400511E-1,9.147707373E-2
2.998492542E1,4.932736978E-2,-1.079704314E-1,9.147707373E-2
2.998707563E1,4.932736978E-2,-1.116356254E-1,8.888089657E-2
2.998922771E1,5.054909736E-2,-1.153008118E-1,8.643743396E-2
2.999137823E1,5.177082866E-2,-1.165225431E-1,8.277224004E-2
2.999352768E1,5.299255997E-2,-1.177442744E-1,8.155050874E-2
2.999567753E1,5.421429127E-2,-1.151480973E-1,7.666359097E-2
2.999782882E1,5.665775016E-2,-1.151480973E-1,7.299839705E-2
2.999997852E1,5.787948146E-2,-1.127046347E-1,6.933320314E-2
3.000212580E1,6.139195710E-2,-1.101084575E-1,6.566801667E-2
3.000426995E1,6.261368841E-2,-1.076650023E-1,6.200282276E-2
3.000644526E1,6.627888232E-2,-1.039998084E-1,5.849034712E-2
3.000858156E1,7.116580009E-2,-1.001819000E-1,5.360342562E-2
3.001073021E1,7.483099401E-2,-1.014036313E-1,4.993823543E-2
3.001286198E1,7.971791178E-2,-1.001819000E-1,4.505131021E-2
3.001503270E1,8.460483700E-2,-9.758572280E-2,4.138612002E-2
3.001718236E1,8.949175477E-2,-9.514226019E-2,3.649919853E-2
3.001933684E1,9.193521738E-2,-9.376781434E-2,3.161227703E-2
3.002148291E1,9.911288321E-2,-9.132435173E-2,2.916881628E-2
3.002363379E1,1.027780771E-1,-8.888089657E-2,2.550362423E-2
3.002578547E1,1.064432710E-1,-8.750644326E-2,2.061670274E-2
3.002793153E1,1.088867337E-1,-8.384125680E-2,1.572977938E-2
3.003007244E1,1.137736514E-1,-8.368854225E-2,1.206458826E-2
3.003223649E1,1.162171140E-1,-8.002334833E-2,8.399397135E-3
3.003438616E1,1.174388453E-1,-7.635815442E-2,4.734205548E-3
3.003654008E1,1.211040318E-1,-7.254024595E-2,2.443460980E-3
3.003868412E1,1.223257631E-1,-7.131851465E-2,-0.000000000E0
3.004082715E1,1.223257631E-1,-6.887505949E-2,-1.221730490E-3
3.004298650E1,1.259909570E-1,-6.643159688E-2,-4.886921961E-3
3.004512518E1,1.233947799E-1,-6.154467165E-2,-7.330383174E-3
3.004727967E1,1.221730486E-1,-6.261368841E-2,-9.773843922E-3
3.004944015E1,1.209513173E-1,-6.017022580E-2,-9.621127509E-3
3.005159239E1,1.197295859E-1,-5.650503561E-2,-1.206458826E-2
3.005374346E1,1.197295859E-1,-5.650503561E-2,-1.206458826E-2
3.005589085E1,1.160643995E-1,-5.528330430E-2,-1.206458826E-2
3.005804267E1,1.136209369E-1,-5.283984542E-2,-1.084285788E-2
3.006019286E1,1.099557430E-1,-5.406157300E-2,-1.084285788E-2
3.006234221E1,1.062905490E-1,-5.421429127E-2,-8.399397135E-3
3.006449269E1,1.026253626E-1,-5.787948146E-2,-7.177666761E-3
3.006664396E1,9.773843735E-2,-6.154467165E-2,-4.734205548E-3
3.006879359E1,9.407325089E-2,-6.276640296E-2,-2.290744567E-3
3.007094415E1,8.689557761E-2,-6.780604273E-2,2.596177394E-3
3.007309143E1,8.200865984E-2,-6.902777404E-2,5.039638374E-3
3.007523328E1,7.467827946E-2,-6.918048859E-2,7.483099122E-3
3.007739693E1,6.612616032E-2,-7.040221989E-2,1.237002108E-2
3.007954603E1,5.879577994E-2,-7.055493444E-2,1.725694351E-2
3.008169978E1,5.268712714E-2,-6.933320314E-2,2.107485011E-2
3.008384775E1,4.413501546E-2,-6.688974798E-2,2.351831272E-2
3.008599749E1,3.558290005E-2,-6.459899992E-2,2.840523422E-2
3.008814795E1,3.069597855E-2,-6.215553731E-2,3.100141138E-2
3.009030181E1,2.336559631E-2,-5.971207842E-2,3.466660157E-2
3.009247362E1,1.603521220E-2,-5.726861581E-2,3.711006418E-2
3.009464369E1,9.926560335E-3,-5.375614017E-2,3.970624134E-2
3.009677212E1,3.817907767E-3,-5.131268129E-2,4.214970022E-2
3.009889812E1,-1.069014193E-3,-5.009094998E-2,4.459316283E-2
3.010105958E1,-5.955935922E-3,-5.009094998E-2,4.825835302E-2
3.010321261E1,-1.206458826E-2,-4.657847434E-2,5.085453019E-2
3.010536964E1,-1.328631863E-2,-4.291328415E-2,5.451972410E-2
3.010751598E1,-1.572977938E-2,-4.046982154E-2,5.451972410E-2
3.010966888E1,-2.061670274E-2,-3.924809024E-2,5.955936015E-2
3.011181756E1,-2.183843218E-2,-3.313944116E-2,6.200282276E-2
3.011396022E1,-2.306016348E-2,-3.191770986E-2,6.444628537E-2
3.011610095E1,-2.306016348E-2,-2.962696366E-2,6.811147183E-2
3.011826887E1,-2.428189293E-2,-2.718350291E-2,6.948592514E-2
3.012041993E1,-2.672535367E-2,-2.229658142E-2,7.070764899E-2
3.012257389E1,-2.794708498E-2,-1.985312067E-2,7.315111160E-2
3.012471963E1,-2.550362423E-2,-1.618792862E-2,7.437284291E-2
3.012686754E1,-2.550362423E-2,-1.252273750E-2,7.696902007E-2
3.012900521E1,-2.550362423E-2,-8.857546374E-3,7.696902007E-2
3.013117175E1,-2.306016348E-2,-5.192354787E-3,7.819075137E-2
3.013332187E1,-1.939497143E-2,-1.527163084E-3,7.941248268E-2
3.013547719E1,-1.817324013E-2,2.138028387E-3,7.956519723E-2
3.013762232E1,-1.572977938E-2,5.955935922E-3,7.834346592E-2
3.013977294E1,-1.328631863E-2,7.177666761E-3,7.834346592E-2
3.014192334E1,-1.084285788E-2,1.328631863E-2,8.078692853E-2
3.014407550E1,-8.552113548E-3,1.695151068E-2,8.078692853E-2
3.014622248E1,-3.665191587E-3,1.695151068E-2,7.956519723E-2
3.014836290E1,-0.000000000E0,1.939497143E-2,8.078692853E-2
3.015052154E1,1.221730490E-3,1.695151068E-2,7.956519723E-2
3.015266054E1,5.039638374E-3,1.572977938E-2,7.956519723E-2
3.015482979E1,9.926560335E-3,1.572977938E-2,7.956519723E-2
3.015697659E1,1.221730467E-2,1.695151068E-2,7.956519723E-2
3.015913119E1,1.588249579E-2,1.832595654E-2,7.834346592E-2
3.016127919E1,1.481348183E-2,1.572977938E-2,7.956519723E-2
3.016343009E1,1.588249579E-2,1.832595654E-2,7.712173462E-2
3.016557887E1,1.588249579E-2,1.954768784E-2,7.712173462E-2
3.016772917E1,1.588249579E-2,1.832595654E-2,7.712173462E-2
3.016987631E1,1.343903504E-2,1.817324013E-2,7.956519723E-2
3.017201263E1,1.466076635E-2,1.954768784E-2,7.712173462E-2
3.017417589E1,1.221730467E-2,1.832595654E-2,7.712173462E-2
3.017630390E1,1.221730467E-2,1.710422710E-2,7.712173462E-2
3.017849084E1,9.926560335E-3,1.206458826E-2,7.590000331E-2
3.018065922E1,9.926560335E-3,7.177666761E-3,7.574728876E-2
3.018278915E1,7.483099122E-3,4.734205548E-3,7.574728876E-2
3.018493357E1,6.261368748E-3,-1.374446787E-3,7.574728876E-2
3.018707775E1,3.817907767E-3,-7.483099122E-3,7.559457421E-2
3.018923400E1,1.374446787E-3,-1.237002108E-2,7.681630552E-2
3.019138424E1,-1.069014193E-3,-1.740965992E-2,7.803803682E-2
3.019353304E1,-3.512475174E-3,-2.351831272E-2,7.788532227E-2
3.019568276E1,-5.955935922E-3,-2.840523422E-2,8.155050874E-2
3.019782032E1,-5.955935922E-3,-3.329215571E-2,8.277224004E-2
3.019998294E1,-9.468411095E-3,-4.077525437E-2,8.506298810E-2
3.020212064E1,-1.069014147E-2,-4.444044828E-2,8.628471941E-2
3.020429292E1,-1.191187184E-2,-5.177082866E-2,8.979719132E-2
3.020643512E1,-1.557706390E-2,-5.803219974E-2,9.346238524E-2
3.020857706E1,-1.557706390E-2,-6.047565863E-2,9.468411654E-2
3.021071830E1,-1.679879427E-2,-6.536258012E-2,9.697485715E-2
3.021287550E1,-1.924225502E-2,-6.780604273E-2,9.941831976E-2
3.021503964E1,-2.046398632E-2,-6.902777404E-2,1.018617824E-1
3.021717762E1,-1.924225502E-2,-7.040221989E-2,1.030835137E-1
3.021934434E1,-1.924225502E-2,-6.918048859E-2,1.043052375E-1
3.022148489E1,-1.679879427E-2,-6.795875728E-2,1.043052375E-1
3.022361332E1,-1.557706390E-2,-6.918048859E-2,1.043052375E-1
3.022577185E1,-1.313360315E-2,-6.918048859E-2,1.055269688E-1
3.022792652E1,-1.069014147E-2,-6.902777404E-2,1.043052375E-1
3.023010175E1,-7.024950348E-3,-6.658431143E-2,1.043052375E-1
3.023224866E1,-5.803219974E-3,-6.536258012E-2,1.030835137E-1
3.023439779E1,-2.138028387E-3,-6.291911751E-2,9.941831976E-2
3.023654408E1,1.527163084E-3,-5.803219974E-2,9.834930301E-2
3.023869561E1,2.748893574E-3,-5.543602258E-2,9.590584040E-2
3.024084512E1,3.970623948E-3,-4.932736978E-2,9.346238524E-2
3.024299268E1,5.192354787E-3,-4.321871698E-2,9.117163718E-2
3.024513363E1,6.414085161E-3,-3.695734590E-2,8.750644326E-2
3.024729516E1,7.483099122E-3,-3.084869497E-2,8.628471941E-2
3.024943164E1,6.261368748E-3,-2.718350291E-2,8.032877743E-2
3.025160097E1,5.039638374E-3,-2.229658142E-2,7.910704613E-2
3.025374787E1,5.039638374E-3,-1.603521220E-2,7.437284291E-2
3.025590353E1,2.596177394E-3,-1.359175146E-2,7.070764899E-2
3.025804889E1,-1.069014193E-3,-8.704829961E-3,6.582073122E-2
3.026019971E1,-2.290744567E-3,-3.665191587E-3,6.475171447E-2
3.026235008E1,-6.108652335E-3,0.000000000E0,6.108652428E-2
3.026450202E1,-9.773843922E-3,4.886921961E-3,5.879577994E-2
3.026665218E1,-1.343903504E-2,6.108652335E-3,5.513058975E-2
3.026880154E1,-1.710422710E-2,9.773843922E-3,5.146539584E-2
3.027094958E1,-1.954768784E-2,1.466076635E-2,5.161811411E-2
3.027309461E1,-2.443460934E-2,1.847867295E-2,4.917465150E-2
3.027525284E1,-2.687807009E-2,1.970040426E-2,4.795292020E-2
3.027740359E1,-3.054326214E-2,2.336559631E-2,4.673119262E-2
3.027955567E1,-3.298672289E-2,2.580905706E-2,4.688390717E-2
3.028170501E1,-3.543018550E-2,2.703078650E-2,4.688390717E-2
3.028385412E1,-3.787364438E-2,2.947424725E-2,4.566217586E-2
3.028600548E1,-4.153883830E-2,2.947424725E-2,4.688390717E-2
3.028815176E1,-4.276056588E-2,3.191770986E-2,4.688390717E-2
3.029028928E1,-4.153883830E-2,3.313944116E-2,4.932736978E-2
3.029243691E1,-4.398229718E-2,3.543018550E-2,5.070181563E-2
3.029458019E1,-4.413501546E-2,3.802636266E-2,5.070181563E-2
3.029676140E1,-4.276056588E-2,3.665191308E-2,5.314527452E-2
3.029891293E1,-3.909537569E-2,3.665191308E-2,5.558873713E-2
3.030106643E1,-3.787364438E-2,3.543018550E-2,5.681046844E-2
3.030320908E1,-3.176499158E-2,3.054326214E-2,5.787948146E-2
3.030535926E1,-2.932153270E-2,2.565634064E-2,5.910121277E-2
3.030751103E1,-2.565634064E-2,2.076941915E-2,6.139195710E-2
3.030966032E1,-2.199114859E-2,1.466076635E-2,6.261368841E-2
3.031181138E1,-1.832595654E-2,5.955935922E-3,6.490442902E-2
3.031396200E1,-1.099557430E-2,1.221730490E-3,6.475171447E-2
3.031611410E1,-3.512475174E-3,-3.817907767E-3,6.597344577E-2
3.031826347E1,1.374446787E-3,-8.704829961E-3,6.582073122E-2
3.032041277E1,5.039638374E-3,-1.221730467E-2,6.459899992E-2
3.032255869E1,1.237002108E-2,-1.221730467E-2,6.337726861E-2
3.032469027E1,1.725694351E-2,-1.343903504E-2,6.215553731E-2
3.032682843E1,2.458732575E-2,-1.588249579E-2,5.955936015E-2
3.032899423E1,3.069597855E-2,-1.588249579E-2,5.711590126E-2
3.033115258E1,3.680463135E-2,-1.450804994E-2,5.467243865E-2
3.033332510E1,4.169155285E-2,-1.450804994E-2,4.978551716E-2
3.033547174E1,4.902193695E-2,-1.817324013E-2,4.596760869E-2
3.033762088E1,5.497787148E-2,-1.802052557E-2,4.108068720E-2
3.033977235E1,5.986479297E-2,-1.924225502E-2,3.741549700E-2
3.034194023E1,6.963863969E-2,-2.275473066E-2,3.375030309E-2
3.034406602E1,7.086037099E-2,-2.519819140E-2,2.993239649E-2
3.034621840E1,7.452555746E-2,-2.764165215E-2,2.748893574E-2
3.034835714E1,7.941248268E-2,-2.886338346E-2,2.260201424E-2
3.035049198E1,8.307767659E-2,-2.993239649E-2,2.015855350E-2
3.035265047E1,8.552113175E-2,-2.871066704E-2,2.015855350E-2
3.035480350E1,8.552113175E-2,-2.748893574E-2,1.771509275E-2
3.035697756E1,8.674286306E-2,-2.504547499E-2,1.649336144E-2
3.035912939E1,8.918632567E-2,-2.504547499E-2,1.771509275E-2
3.036128464E1,8.674286306E-2,-2.504547499E-2,1.649336144E-2
3.036340144E1,8.674286306E-2,-1.893682219E-2,1.649336144E-2
3.036555602E1,8.674286306E-2,-1.771509275E-2,1.664607786E-2
3.036772120E1,8.552113175E-2,-1.404990070E-2,1.908953860E-2
3.036987898E1,8.429940045E-2,-1.038470957E-2,1.908953860E-2
3.037202446E1,8.307767659E-2,-4.276056774E-3,2.046398632E-2
3.037415851E1,8.185594529E-2,6.108652451E-4,2.046398632E-2
3.037632658E1,8.063421398E-2,3.054326167E-3,2.290744707E-2
3.037847587E1,8.063421398E-2,9.162978269E-3,2.550362423E-2
3.038063013E1,7.819075137E-2,1.404990070E-2,2.794708498E-2
3.038277637E1,7.574728876E-2,1.771509275E-2,3.161227703E-2
3.038493302E1,7.574728876E-2,2.000583708E-2,3.543018550E-2
3.038709239E1,7.330382615E-2,2.367102914E-2,3.909537569E-2
3.038922763E1,6.963863969E-2,2.611448988E-2,4.276056588E-2
3.039137728E1,6.841690838E-2,2.733621933E-2,4.764748737E-2
3.039352456E1,6.597344577E-2,2.962696366E-2,5.268712714E-2
3.039567920E1,6.719517708E-2,2.718350291E-2,5.864306539E-2
3.039782963E1,6.475171447E-2,2.580905706E-2,6.597344577E-2
3.039998048E1,6.230825558E-2,2.458732575E-2,7.086037099E-2
3.040213210E1,6.123924255E-2,1.970040426E-2,7.574728876E-2
3.040428473E1,6.001751125E-2,1.466076635E-2,8.414668590E-2
3.040643817E1,5.757404864E-2,1.084285788E-2,9.025534242E-2
3.040856635E1,5.635231733E-2,7.177666761E-3,9.758572280E-2
3.041070787E1,5.513058975E-2,2.138028387E-3,1.036943719E-1
3.041284590E1,5.406157300E-2,-3.970623948E-3,1.084285825E-1
3.041503696E1,5.161811411E-2,-6.566801574E-3,1.145372316E-1
3.041718799E1,4.917465150E-2,-1.389718428E-2,1.206458881E-1
3.041934474E1,4.673119262E-2,-1.771509275E-2,1.266018152E-1
3.042148612E1,4.306599870E-2,-2.260201424E-2,1.314887404E-1
3.042363704E1,4.184427112E-2,-2.886338346E-2,1.363756657E-1
3.042578569E1,3.955352306E-2,-3.252857551E-2,1.398881376E-1
3.042793745E1,3.466660157E-2,-3.863722831E-2,1.423316002E-1
3.043008617E1,3.100141138E-2,-4.245513305E-2,1.459967941E-1
3.043223727E1,2.977968007E-2,-4.612032697E-2,1.484402567E-1
3.043438809E1,2.489275858E-2,-4.612032697E-2,1.496619880E-1
3.043653982E1,2.367102914E-2,-4.612032697E-2,1.496619880E-1
3.043868586E1,2.000583708E-2,-4.489859566E-2,1.496619880E-1
3.044081834E1,2.000583708E-2,-4.489859566E-2,1.496619880E-1
3.044296737E1,1.756237634E-2,-4.123340547E-2,1.484402567E-1
3.044511155E1,1.634064503E-2,-4.123340547E-2,1.472185254E-1
3.044726165E1,1.511891466E-2,-3.878994286E-2,1.449277848E-1
3.044941521E1,1.634064503E-2,-3.756821156E-2,1.437060535E-1
3.045158033E1,1.634064503E-2,-3.878994286E-2,1.412625909E-1
3.045373391E1,1.756237634E-2,-3.863722831E-2,1.374446750E-1
3.045588341E1,1.740965992E-2,-3.985895589E-2,1.337794960E-1
3.045802923E1,2.107485011E-2,-3.863722831E-2,1.301143020E-1
3.046017941E1,2.351831272E-2,-3.863722831E-2,1.264491081E-1
3.046233083E1,2.718350291E-2,-3.970624134E-2,1.227839142E-1
3.046448058E1,2.718350291E-2,-3.604105115E-2,1.178969890E-1
